# mass number (A) = 19
# number of protons (Z) = 6
# number of neutrons (N) = 13
# k (1/fm)	n_1(k) (fm^3)
4.02	3.83291218599e-19
4.04	2.36768548569e-19
4.06	1.45882475745e-19
4.08	8.96533504025e-20
4.1	5.49559247527e-20
4.12	3.36006300547e-20
4.14	2.04911121576e-20
4.16	1.24643360257e-20
4.18	7.56238132312e-21
4.2	4.5765066173e-21
4.22	2.76246004552e-21
4.24	1.66320043826e-21
4.26	9.98803679865e-22
4.28	5.98277835737e-22
4.3	3.5744827675e-22
4.32	2.13015540344e-22
4.34	1.26618576077e-22
4.36	7.50709455184e-23
4.38	4.43950892788e-23
4.4	2.61870652009e-23
4.42	1.54073458409e-23
4.44	9.04186863512e-24
4.46	5.29271083914e-24
4.48	3.09021006884e-24
4.5	1.7996495684e-24
4.52	1.04538975806e-24
4.54	6.0570216616e-25
4.56	3.5005061286e-25
4.58	2.01787204008e-25
4.6	1.16023964385e-25
4.62	6.65416102435e-26
4.64	3.80654235763e-26
4.66	2.17200093336e-26
4.68	1.23617953882e-26
4.7	7.01771160715e-27
4.72	3.97376447814e-27
4.74	2.24440684814e-27
4.76	1.26442803226e-27
4.78	7.10525919002e-28
4.8	3.98253152121e-28
4.82	2.22654876937e-28
4.84	1.24164973378e-28
4.86	6.90653292055e-29
4.88	3.83191062553e-29
4.9	2.12063122483e-29
4.92	1.17060297484e-29
4.94	6.44538671004e-30
4.96	3.53983818962e-30
4.98	1.93915759619e-30
5.0	1.05959098042e-30
#normalisation = 1.0
