# mass number (A) = 109
# number of protons (Z) = 47
#units k = 1/fm , units n_1(k) = fm^3# k (1/fm)	n	p	tot
4.02	7.44814350183e-27	1.64648918245e-27	9.09463268428e-27
4.04	3.47320057236e-27	7.65417775225e-28	4.23861834759e-27
4.06	1.6128635152e-27	3.54349878357e-28	1.96721339356e-27
4.08	7.45851076258e-28	1.63365661419e-28	9.09216737677e-28
4.1	3.43474250453e-28	7.50040400979e-29	4.18478290551e-28
4.12	1.57515976134e-28	3.42929286887e-29	1.91808904823e-28
4.14	7.19356517031e-29	1.56142513668e-29	8.754990307e-29
4.16	3.27155090571e-29	7.08002927718e-30	3.97955383343e-29
4.18	1.48167814387e-29	3.19703105246e-30	1.80138124911e-29
4.2	6.68260074329e-30	1.43766327412e-30	8.12026401741e-30
4.22	3.00143779437e-30	6.43823206582e-31	3.64526100095e-30
4.24	1.34247468677e-30	2.87128162878e-31	1.62960284965e-30
4.26	5.97966032331e-31	1.27522042592e-31	7.25488074923e-31
4.28	2.65241385251e-31	5.64021435134e-32	3.21643528764e-31
4.3	1.17165871795e-31	2.48431927605e-32	1.42009064555e-31
4.32	5.15414617698e-32	1.08973581112e-32	6.2438819881e-32
4.34	2.2579212008e-32	4.76033599054e-33	2.73395479986e-32
4.36	9.8504927017e-33	2.07089037423e-33	1.19213830759e-32
4.38	4.27961709908e-33	8.97181423281e-34	5.17679852236e-33
4.4	1.85161342095e-33	3.87086149119e-34	2.23869957007e-33
4.42	7.97801446942e-34	1.66318176304e-34	9.64119623246e-34
4.44	3.42325343446e-34	7.1166735175e-35	4.13492078621e-34
4.46	1.4627956148e-34	3.03263492432e-35	1.76605910724e-34
4.48	6.22485491776e-35	1.28697316439e-35	7.51182808215e-35
4.5	2.6380098886e-35	5.43908220559e-36	3.18191810915e-35
4.52	1.11333487138e-35	2.28922786233e-36	1.34225765761e-35
4.54	4.67926898205e-36	9.59533590365e-37	5.63880257242e-36
4.56	1.95854523186e-36	4.0053418271e-37	2.35907941457e-36
4.58	8.1638154783e-37	1.66505165574e-37	9.82886713404e-37
4.6	3.38888872291e-37	6.89326591083e-38	4.07821531399e-37
4.62	1.40096265761e-37	2.84205196646e-38	1.68516785425e-37
4.64	5.76768446027e-38	1.16694159741e-38	6.93462605768e-38
4.66	2.36473599697e-38	4.77174039113e-39	2.84191003609e-38
4.68	9.6554076494e-39	1.94319115357e-39	1.1598598803e-38
4.7	3.92614095963e-39	7.88071673874e-40	4.71421263351e-39
4.72	1.58989709508e-39	3.18293541821e-40	1.9081906369e-39
4.74	6.41180821854e-40	1.28027211745e-40	7.69208033599e-40
4.76	2.57514051195e-40	5.1284901867e-41	3.08798953062e-40
4.78	1.02998464596e-40	2.04592625967e-41	1.23457727192e-40
4.8	4.10270687101e-41	8.12838097411e-42	4.91554496842e-41
4.82	1.62749868159e-41	3.21611941825e-42	1.94911062342e-41
4.84	6.42956682907e-42	1.26728628242e-42	7.69685311149e-42
4.86	2.52961358307e-42	4.97315688166e-43	3.02692927123e-42
4.88	9.91148063741e-43	1.94359084362e-43	1.1855071481e-42
4.9	3.86754386155e-43	7.56472570373e-44	4.62401643192e-43
4.92	1.50295088094e-43	2.93222690334e-44	1.79617357128e-43
4.94	5.81657885718e-44	1.13192694725e-44	6.94850580443e-44
4.96	2.24183789378e-44	4.35167089727e-45	2.67700498351e-44
4.98	8.60508168185e-45	1.66613768355e-45	1.02712193654e-44
5.0	3.28942843657e-45	6.3530650829e-46	3.92473494486e-45
#normalisation = 109.0
