# mass number (A) = 18
# number of protons (Z) = 6
# number of neutrons (N) = 12
# k (1/fm)	n_1(k) (fm^3)
2.54	9.61284705189e-07
2.56	7.22760193226e-07
2.58	5.42001036299e-07
2.6	4.05387584624e-07
2.62	3.02416814031e-07
2.64	2.25012841988e-07
2.66	1.66984156387e-07
2.68	1.23597737175e-07
2.7	9.12459832393e-08
2.72	6.71870629441e-08
2.74	4.93431530168e-08
2.76	3.61441606325e-08
2.78	2.64070600301e-08
2.8	1.92430218683e-08
2.82	1.3986158527e-08
2.84	1.01390252477e-08
2.86	7.33106672108e-09
2.88	5.28703232722e-09
2.9	3.8030426391e-09
2.92	2.72850943324e-09
2.94	1.95251938408e-09
2.96	1.39361067453e-09
2.98	9.92120374128e-10
3.0	7.04473462374e-10
3.02	4.98933697192e-10
3.04	3.52451628233e-10
3.06	2.48333461297e-10
3.08	1.74522144574e-10
3.1	1.22333655986e-10
3.12	8.55306973111e-11
3.14	5.96457133346e-11
3.16	4.14875838759e-11
3.18	2.87832110284e-11
3.2	1.99178764924e-11
3.22	1.3747699161e-11
3.24	9.46456562904e-12
3.26	6.49913443864e-12
3.28	4.45138337295e-12
3.3	3.0410222315e-12
3.32	2.07219095941e-12
3.34	1.40839994216e-12
3.36	9.54791890836e-13
3.38	6.45622108372e-13
3.4	4.35447155581e-13
3.42	2.92941130266e-13
3.44	1.96568313336e-13
3.46	1.31563482397e-13
3.48	8.78306957203e-14
3.5	5.8485312603e-14
3.52	3.88451900341e-14
3.54	2.5734636268e-14
3.56	1.70055064062e-14
3.58	1.12086227505e-14
3.6	7.36896469219e-15
3.62	4.83228596094e-15
3.64	3.16075685299e-15
3.66	2.06215942955e-15
3.68	1.34198125867e-15
3.7	8.71092138758e-16
3.72	5.63995363861e-16
3.74	3.64234542262e-16
3.76	2.34628755901e-16
3.78	1.50756556749e-16
3.8	9.66198575856e-17
3.82	6.17663774705e-17
3.84	3.93852642422e-17
3.86	2.50502246788e-17
3.88	1.58922741504e-17
3.9	1.00567431751e-17
3.92	6.34783869883e-18
3.94	3.99661153646e-18
3.96	2.50989666009e-18
3.98	1.57223660744e-18
4.0	9.82377566902e-19
4.02	6.12262617036e-19
4.04	3.80623962753e-19
4.06	2.36022759509e-19
4.08	1.45986033895e-19
4.1	9.00676220192e-20
4.12	5.54276328607e-20
4.14	3.40239318554e-20
4.16	2.08326003654e-20
4.18	1.27234110715e-20
4.2	7.75112967728e-21
4.22	4.71007786697e-21
4.24	2.85491432838e-21
4.26	1.72607733002e-21
4.28	1.04094996531e-21
4.3	6.2618427823e-22
4.32	3.75731337977e-22
4.34	2.24882617702e-22
4.36	1.34257271762e-22
4.38	7.99509183823e-23
4.4	4.74911899169e-23
4.42	2.81388823769e-23
4.44	1.66304911682e-23
4.46	9.80410569597e-24
4.48	5.76521894947e-24
4.5	3.38165089385e-24
4.52	1.97855037229e-24
4.54	1.1547050221e-24
4.56	6.72203587037e-25
4.58	3.90334238261e-25
4.6	2.26088639112e-25
4.62	1.3062530612e-25
4.64	7.5280519491e-26
4.66	4.32757707574e-26
4.68	2.48149923052e-26
4.7	1.41935429455e-26
4.72	8.09794890229e-27
4.74	4.60857858108e-27
4.76	2.61617573618e-27
4.78	1.48140900905e-27
4.8	8.3674167301e-28
4.82	4.7142907353e-28
4.84	2.64941545506e-28
4.86	1.4852265359e-28
4.88	8.30509216062e-29
4.9	4.63239433516e-29
4.92	2.5773659294e-29
4.94	1.4303961231e-29
4.96	7.91856393406e-30
4.98	4.37266869362e-30
5.0	2.40855706189e-30
#normalisation = 1.0
