# mass number (A) = 24
# number of protons (Z) = 8
# number of neutrons (N) = 16
# k (1/fm)	n_1(k) (fm^3)
4.8	1.09759282664e-29
4.82	5.92228976054e-30
4.84	3.18687528651e-30
4.86	1.71028206203e-30
4.88	9.15372580886e-31
4.9	4.88602597712e-31
4.92	2.60100736495e-31
4.94	1.38087876871e-31
4.96	7.31135551626e-32
4.98	3.86072482431e-32
5.0	2.03314617923e-32
#normalisation = 1.0
