# mass number (A) = 19
# number of protons (Z) = 8
# number of neutrons (N) = 11
# k (1/fm)	n_1(k) (fm^3)
2.54	6.26846549297e-07
2.56	4.68660928677e-07
2.58	3.49474060967e-07
2.6	2.59914454335e-07
2.62	1.92799452527e-07
2.64	1.4264009603e-07
2.66	1.05253970142e-07
2.68	7.74634714237e-08
2.7	5.68614055334e-08
2.72	4.16294760779e-08
2.74	3.03981788013e-08
2.76	2.21389994669e-08
2.78	1.60817294428e-08
2.8	1.16512460891e-08
2.82	8.4193270546e-09
2.84	6.06803782079e-09
2.86	4.36199915517e-09
2.88	3.12744567346e-09
2.9	2.23646117927e-09
2.92	1.59514744846e-09
2.94	1.13477213821e-09
2.96	8.051658215e-10
2.98	5.69811623979e-10
3.0	4.02204613357e-10
3.02	2.83160727389e-10
3.04	1.98833552455e-10
3.06	1.39257133995e-10
3.08	9.72784862942e-11
3.1	6.77779083689e-11
3.12	4.71011986104e-11
3.14	3.2647401514e-11
3.16	2.25703642494e-11
3.18	1.55633189517e-11
3.2	1.07038491939e-11
3.22	7.34264051042e-12
3.24	5.02388249185e-12
3.26	3.42848298943e-12
3.28	2.33367426786e-12
3.3	1.58436257876e-12
3.32	1.07286579329e-12
3.34	7.24624617451e-13
3.36	4.88155298156e-13
3.38	3.28005056375e-13
3.4	2.19827005805e-13
3.42	1.46946716773e-13
3.44	9.79754855012e-14
3.46	6.51559392834e-14
3.48	4.32185303037e-14
3.5	2.85933949317e-14
3.52	1.88686808184e-14
3.54	1.2419318878e-14
3.56	8.15332544158e-15
3.58	5.33891328631e-15
3.6	3.48700342472e-15
3.62	2.27160921232e-15
3.64	1.47603592921e-15
3.66	9.56626954582e-16
3.68	6.18402145888e-16
3.7	3.98733166109e-16
3.72	2.56434845987e-16
3.74	1.6449599384e-16
3.76	1.05248888623e-16
3.78	6.71682316612e-17
3.8	4.27557773633e-17
3.82	2.71462900347e-17
3.84	1.71913995896e-17
3.86	1.08591877237e-17
3.88	6.84177964937e-18
3.9	4.29958697432e-18
3.92	2.69507330357e-18
3.94	1.68500380218e-18
3.96	1.05079480341e-18
3.98	6.53614896145e-19
4.0	4.05520882339e-19
4.02	2.50952786226e-19
4.04	1.5490255986e-19
4.06	9.537031053e-20
4.08	5.85674181913e-20
4.1	3.58746351351e-20
4.12	2.19183411842e-20
4.14	1.33572450739e-20
4.16	8.11923980208e-21
4.18	4.9226997148e-21
4.2	2.97701524858e-21
4.22	1.7957618725e-21
4.24	1.08045488674e-21
4.26	6.48417852541e-22
4.28	3.88144958634e-22
4.3	2.31752176457e-22
4.32	1.38020882806e-22
4.34	8.19892867339e-23
4.36	4.85803860231e-23
4.38	2.87115458563e-23
4.4	1.69256035959e-23
4.42	9.95231104534e-24
4.44	5.83708626369e-24
4.46	3.41476549768e-24
4.48	1.99259237983e-24
4.5	1.15976248313e-24
4.52	6.73306578074e-25
4.54	3.89897157587e-25
4.56	2.25206482624e-25
4.58	1.29749444727e-25
4.6	7.45631287164e-26
4.62	4.27402367932e-26
4.64	2.4436786809e-26
4.66	1.39362471108e-26
4.68	7.9276108759e-27
4.7	4.49814802173e-27
4.72	2.54577650605e-27
4.74	1.43715000025e-27
4.76	8.09243828995e-28
4.78	4.54519313343e-28
4.8	2.54636766627e-28
4.82	1.42293766999e-28
4.84	7.9313444423e-29
4.86	4.40964962168e-29
4.88	2.44544478608e-29
4.9	1.35272125282e-29
4.92	7.46372454763e-30
4.94	4.10771112905e-30
4.96	2.25497301792e-30
4.98	1.23475310975e-30
5.0	6.7439818125e-31
#normalisation = 1.0
