# mass number (A) = 8
# number of protons (Z) = 6
# number of neutrons (N) = 2
# k (1/fm)	n_1(k) (fm^3)
3.9	1.71481855428e-15
3.92	1.16185252072e-15
3.94	7.85555699945e-16
3.96	5.30024926053e-16
3.98	3.5686923786e-16
4.0	2.39781470192e-16
4.02	1.60774062045e-16
4.04	1.07574759387e-16
4.06	7.18288618825e-17
4.08	4.78610208854e-17
4.1	3.18243445465e-17
4.12	2.11169736588e-17
4.14	1.39829482781e-17
4.16	9.23976331754e-18
4.18	6.09281683276e-18
4.2	4.00932012377e-18
4.22	2.63280585736e-18
4.24	1.72529188363e-18
4.26	1.12824161704e-18
4.28	7.36270825763e-19
4.3	4.79478520279e-19
4.32	3.11599643949e-19
4.34	2.02078972228e-19
4.36	1.30780144443e-19
4.38	8.44615714282e-20
4.4	5.44343819504e-20
4.42	3.50093756719e-20
4.44	2.24694530597e-20
4.46	1.43912273781e-20
4.48	9.19815024279e-21
4.5	5.86679108611e-21
4.52	3.73420655242e-21
4.54	2.37188574914e-21
4.56	1.50344323858e-21
4.58	9.50995084819e-22
4.6	6.00298967722e-22
4.62	3.78142185771e-22
4.64	2.377064648e-22
4.66	1.49116363497e-22
4.68	9.33486796869e-23
4.7	5.83162697501e-23
4.72	3.63554971518e-23
4.74	2.26177473246e-23
4.76	1.40419566678e-23
4.78	8.69971529097e-24
4.8	5.37875412296e-24
4.82	3.31862127179e-24
4.84	2.04330477026e-24
4.86	1.25547528196e-24
4.88	7.69808763055e-25
4.9	4.71039474744e-25
4.92	2.87628309988e-25
4.94	1.75269330681e-25
4.96	1.06581125032e-25
4.98	6.46777412492e-26
5.0	3.91678433583e-26
#normalisation = 1.0
