# mass number (A) = 20
# number of protons (Z) = 6
# number of neutrons (N) = 14
# k (1/fm)	n_1(k) (fm^3)
3.46	7.04623252963e-14
3.48	4.65435985343e-14
3.5	3.06634563139e-14
3.52	2.01484151735e-14
3.54	1.32044337919e-14
3.56	8.63094293909e-15
3.58	5.62673853222e-15
3.6	3.65860649808e-15
3.62	2.37266044971e-15
3.64	1.53467649719e-15
3.66	9.90056291625e-16
3.68	6.3703773087e-16
3.7	4.08820878562e-16
3.72	2.61676087907e-16
3.74	1.67054615852e-16
3.76	1.06369421524e-16
3.78	6.755218336e-17
3.8	4.27884597967e-17
3.82	2.70320497288e-17
3.84	1.70332196238e-17
3.86	1.07048439095e-17
3.88	6.71011759474e-18
3.9	4.1951403277e-18
3.92	2.61595210547e-18
3.94	1.62697312535e-18
3.96	1.00924968185e-18
3.98	6.24431589721e-19
4.0	3.85335889165e-19
4.02	2.37171634481e-19
4.04	1.45597884223e-19
4.06	8.91490555246e-20
4.08	5.44437616462e-20
4.1	3.31626725334e-20
4.12	2.0147504611e-20
4.14	1.2208538188e-20
4.16	7.37865225172e-21
4.18	4.44796852013e-21
4.2	2.67434824003e-21
4.22	1.60378484586e-21
4.24	9.59282332048e-22
4.26	5.72294107478e-22
4.28	3.4053745257e-22
4.3	2.02108025798e-22
4.32	1.19639775663e-22
4.34	7.06384652315e-23
4.36	4.15988028091e-23
4.38	2.44340015317e-23
4.4	1.43147187755e-23
4.42	8.36461143227e-24
4.44	4.87510208467e-24
4.46	2.83398085293e-24
4.48	1.64318182461e-24
4.5	9.50276747516e-25
4.52	5.4813887597e-25
4.54	3.15360560993e-25
4.56	1.80967536155e-25
4.58	1.03578765705e-25
4.6	5.91313500449e-26
4.62	3.36699213443e-26
4.64	1.91224656366e-26
4.66	1.08323676102e-26
4.68	6.12041449264e-27
4.7	3.44918470848e-27
4.72	1.93878864293e-27
4.74	1.08698387829e-27
4.76	6.07847423235e-28
4.78	3.39035454319e-28
4.8	1.88614435463e-28
4.82	1.04660842859e-28
4.84	5.7925958245e-29
4.86	3.19773251988e-29
4.88	1.76072347402e-29
4.9	9.66986682722e-30
4.92	5.29700461885e-30
4.94	2.89414928937e-30
4.96	1.57722054116e-30
4.98	8.57324098775e-31
5.0	4.64813725719e-31
#normalisation = 1.0
