# mass number (A) = 14
# number of protons (Z) = 6
# number of neutrons (N) = 8
# k (1/fm)	n_1(k) (fm^3)
1.98	0.000764522705851
2.0	0.000619296951495
2.02	0.000500414876438
2.04	0.000403353140574
2.06	0.0003243141152
2.08	0.000260119329134
2.1	0.000208116698205
2.12	0.000166100099195
2.14	0.000132239935511
2.16	0.000105023435948
2.18	8.32035264279e-05
2.2	6.57552143801e-05
2.22	5.18385243021e-05
2.24	4.07671189223e-05
2.26	3.19818320675e-05
2.28	2.50284256874e-05
2.3	1.95389639224e-05
2.32	1.52162712043e-05
2.34	1.18210090146e-05
2.36	9.16096712731e-06
2.38	7.08222009457e-06
2.4	5.46184868447e-06
2.42	4.20196929413e-06
2.44	3.22485244122e-06
2.46	2.46894470945e-06
2.48	1.88563742583e-06
2.5	1.43665031288e-06
2.52	1.09191980905e-06
2.54	8.27900084544e-07
2.56	6.26200373e-07
2.58	4.72495437714e-07
2.6	3.55657109852e-07
2.62	2.67064160686e-07
2.64	2.00055555248e-07
2.66	1.49498606862e-07
2.68	1.11448909724e-07
2.7	8.28833436278e-08
2.72	6.1491071464e-08
2.74	4.55104159958e-08
2.76	3.36019184321e-08
2.78	2.47498419414e-08
2.8	1.81859682824e-08
2.82	1.33308123701e-08
2.84	9.7484040833e-09
2.86	7.11160578029e-09
2.88	5.17558664597e-09
2.9	3.75759314855e-09
2.92	2.72156483092e-09
2.94	1.96646787548e-09
2.96	1.41747284574e-09
2.98	1.01930188637e-09
3.0	7.31225883353e-10
3.02	5.23312830687e-10
3.04	3.73622268345e-10
3.06	2.66113005964e-10
3.08	1.89087079614e-10
3.1	1.34035683684e-10
3.12	9.47855756802e-11
3.14	6.68694443561e-11
3.16	4.7062741221e-11
3.18	3.3043889319e-11
3.2	2.31456785439e-11
3.22	1.6173867199e-11
3.24	1.12751777642e-11
3.26	7.84149476955e-12
3.28	5.44052249691e-12
3.3	3.76572855074e-12
3.32	2.60030568983e-12
3.34	1.79129509918e-12
3.36	1.23105524077e-12
3.38	8.44026237903e-13
3.4	5.77301494042e-13
3.42	3.93929098944e-13
3.44	2.68165192175e-13
3.46	1.8211932007e-13
3.48	1.23389785858e-13
3.5	8.34011955468e-14
3.52	5.62387309742e-14
3.54	3.78328630908e-14
3.56	2.53906402049e-14
3.58	1.70000078236e-14
3.6	1.13552289487e-14
3.62	7.56683467463e-15
3.64	5.03042224147e-15
3.66	3.33631266338e-15
3.68	2.20750357917e-15
3.7	1.45716494155e-15
3.72	9.59597015227e-16
3.74	6.30437718379e-16
3.76	4.13208131132e-16
3.78	2.70189918704e-16
3.8	1.76255740684e-16
3.82	1.14707412635e-16
3.84	7.44755998319e-17
3.86	4.82404194953e-17
3.88	3.11733090827e-17
3.9	2.00969299973e-17
3.92	1.29256304642e-17
3.94	8.2937161395e-18
3.96	5.3091161362e-18
3.98	3.39055753937e-18
4.0	2.16021039894e-18
4.02	1.37308438418e-18
4.04	8.70712632321e-19
4.06	5.50844605416e-19
4.08	3.47664372493e-19
4.1	2.18911359552e-19
4.12	1.3751612305e-19
4.14	8.61819544703e-20
4.16	5.38836043546e-20
4.18	3.36104788294e-20
4.2	2.09156179545e-20
4.22	1.29850855939e-20
4.24	8.04261393785e-21
4.26	4.96967614037e-21
4.28	3.06363895372e-21
4.3	1.88419511576e-21
4.32	1.15609394007e-21
4.34	7.07684198075e-22
4.36	4.32180486998e-22
4.38	2.63311757242e-22
4.4	1.60049729638e-22
4.42	9.70553296054e-23
4.44	5.8716983363e-23
4.46	3.543954472e-23
4.48	2.1339917359e-23
4.5	1.28196945945e-23
4.52	7.68321728997e-24
4.54	4.59398090429e-24
4.56	2.74041306599e-24
4.58	1.63088668188e-24
4.6	9.68305932934e-25
4.62	5.73564924463e-25
4.64	3.38948640154e-25
4.66	1.99832746839e-25
4.68	1.17538732173e-25
4.7	6.8972672836e-26
4.72	4.03789431708e-26
4.74	2.35838553991e-26
4.76	1.3742215233e-26
4.78	7.98878805545e-27
4.8	4.63326759766e-27
4.82	2.68087348656e-27
4.84	1.54756117189e-27
4.86	8.91255075997e-28
4.88	5.12081409644e-28
4.9	2.93534342212e-28
4.92	1.67865658033e-28
4.94	9.57740682589e-29
4.96	5.45151566565e-29
4.98	3.09577901847e-29
5.0	1.75390516675e-29
#normalisation = 1.0
