# mass number (A) = 48
# number of protons (Z) = 20
#relative orbital quantum number l = 0
# k (1/fm)	total two_body (fm^3)
4.02	5.80864110871e-22
4.04	3.23653058031e-22
4.06	1.79726554834e-22
4.08	9.94656183963e-23
4.1	5.48608782181e-23
4.12	3.01565997346e-23
4.14	1.65208596387e-23
4.16	9.02016247194e-24
4.18	4.90826850599e-24
4.2	2.661799099e-24
4.22	1.43865284121e-24
4.24	7.74945693962e-25
4.26	4.16027274554e-25
4.28	2.22591382042e-25
4.3	1.18694780653e-25
4.32	6.30800965267e-26
4.34	3.34111354279e-26
4.36	1.76371731114e-26
4.38	9.27910881904e-27
4.4	4.86545866192e-27
4.42	2.54262438738e-27
4.44	1.32428724464e-27
4.46	6.87423551321e-28
4.48	3.55639089769e-28
4.5	1.83374138045e-28
4.52	9.42346943474e-29
4.54	4.82645584874e-29
4.56	2.46371936802e-29
4.58	1.25343014824e-29
4.6	6.35558654768e-30
4.62	3.21187278744e-30
4.64	1.61774036362e-30
4.66	8.12096570153e-31
4.68	4.06308095309e-31
4.7	2.02606226178e-31
4.72	1.0069320727e-31
4.74	4.98767551357e-32
4.76	2.46233641911e-32
4.78	1.21156943365e-32
4.8	5.94157367795e-33
4.82	2.90407250914e-33
4.84	1.41470777065e-33
4.86	6.86878394061e-34
4.88	3.32389517338e-34
4.9	1.60313330128e-34
4.92	7.70632477171e-35
4.94	3.69216270701e-35
4.96	1.76307463394e-35
4.98	8.39107089394e-36
5.0	3.98035118211e-36
