# mass number (A) = 40
# number of protons (Z) = 20
#relative orbital quantum number l = 1
# k (1/fm)	total two_body (fm^3)
2.48	2.3243124213e-07
2.5	1.67464983248e-07
2.52	1.20251305186e-07
2.54	8.60585492668e-08
2.56	6.13816827261e-08
2.58	4.36341161869e-08
2.6	3.09142163168e-08
2.62	2.18291571305e-08
2.64	1.53625860377e-08
2.66	1.07756197529e-08
2.68	7.53308129064e-09
2.7	5.24876805263e-09
2.72	3.64500619595e-09
2.74	2.5228830615e-09
2.76	1.74042654194e-09
2.78	1.19667367171e-09
2.8	8.20085134883e-10
2.82	5.60153407669e-10
2.84	3.81348030166e-10
2.86	2.58764163084e-10
2.88	1.7500740891e-10
2.9	1.17972282222e-10
2.92	7.92640572777e-11
2.94	5.30819527696e-11
2.96	3.54318016177e-11
2.98	2.35731045978e-11
3.0	1.56321588571e-11
3.02	1.03323989425e-11
3.04	6.80714151678e-12
3.06	4.47003735097e-12
3.08	2.92577964109e-12
3.1	1.90878700902e-12
3.12	1.24125213142e-12
3.14	8.04545269768e-13
3.16	5.19792665244e-13
3.18	3.34734295164e-13
3.2	2.14863118501e-13
3.22	1.37472654682e-13
3.24	8.76727648519e-14
3.26	5.57324538014e-14
3.28	3.53140742501e-14
3.3	2.23041043367e-14
3.32	1.4041714385e-14
3.34	8.8116032156e-15
3.36	5.51175912156e-15
3.38	3.43658473388e-15
3.4	2.13582875035e-15
3.42	1.32315079665e-15
3.44	8.17065327587e-16
3.46	5.02932511323e-16
3.48	3.08580928368e-16
3.5	1.88727778615e-16
3.52	1.15056424026e-16
3.54	6.99189855623e-17
3.56	4.23535150617e-17
3.58	2.55737710597e-17
3.6	1.5392597822e-17
3.62	9.23510330847e-18
3.64	5.52312811852e-18
3.66	3.29262919871e-18
3.68	1.95666146724e-18
3.7	1.15905626498e-18
3.72	6.84400142141e-19
3.74	4.02840553893e-19
3.76	2.36360316171e-19
3.78	1.3824039828e-19
3.8	8.0596311623e-20
3.82	4.68398898201e-20
3.84	2.71354974417e-20
3.86	1.56704563153e-20
3.88	9.02086387843e-21
3.9	5.17652045038e-21
3.92	2.96109086188e-21
3.94	1.68845774622e-21
3.96	9.5974084994e-22
3.98	5.43805671464e-22
4.0	3.0715677057e-22
4.02	1.72943279665e-22
4.04	9.70677911108e-23
4.06	5.43094086015e-23
4.08	3.02903348363e-23
4.1	1.68408009748e-23
4.12	9.33365336199e-24
4.14	5.1566947688e-24
4.16	2.84002777553e-24
4.18	1.55921396339e-24
4.2	8.53338547279e-25
4.22	4.65554019653e-25
4.24	2.53193413985e-25
4.26	1.37267861619e-25
4.28	7.41856653753e-26
4.3	3.99674376997e-26
4.32	2.14648723631e-26
4.34	1.14917590486e-26
4.36	6.13311922364e-27
4.38	3.26297306107e-27
4.4	1.73054636338e-27
4.42	9.14936887238e-28
4.44	4.82211601155e-28
4.46	2.53351369485e-28
4.48	1.32693118752e-28
4.5	6.92809037402e-29
4.52	3.60594527533e-29
4.54	1.87096474963e-29
4.56	9.67728210181e-30
4.58	4.98979783837e-30
4.6	2.56480692641e-30
4.62	1.31422281685e-30
4.64	6.71314982758e-31
4.66	3.4184332068e-31
4.68	1.73528847495e-31
4.7	8.78133389024e-32
4.72	4.42989994297e-32
4.74	2.22778025829e-32
4.76	1.11685341641e-32
4.78	5.58169079545e-33
4.8	2.78087532533e-33
4.82	1.38115932425e-33
4.84	6.83837517233e-34
4.86	3.37527616196e-34
4.88	1.66078457393e-34
4.9	8.14639092283e-35
4.92	3.98350617346e-35
4.94	1.94184423435e-35
4.96	9.43652887829e-36
4.98	4.57150796878e-36
5.0	2.20778280128e-36
