# mass number (A) = 40
# number of protons (Z) = 20
#relative orbital quantum number l = 3
# k (1/fm)	total two_body (fm^3)
3.46	8.80416143761e-19
3.48	5.27802979155e-19
3.5	3.154430975e-19
3.52	1.87947190531e-19
3.54	1.11639151877e-19
3.56	6.6109421739e-20
3.58	3.90280257556e-20
3.6	2.29697597854e-20
3.62	1.34773099896e-20
3.64	7.88346456122e-21
3.66	4.59725295045e-21
3.68	2.67268204711e-21
3.7	1.54904502831e-21
3.72	8.95053237998e-22
3.74	5.15587050649e-22
3.76	2.96089949384e-22
3.78	1.69517321907e-22
3.8	9.67550116742e-23
3.82	5.50556686754e-23
3.84	3.12320154309e-23
3.86	1.76631267388e-23
3.88	9.95875324136e-24
3.9	5.59773549023e-24
3.92	3.13682282705e-24
3.94	1.75241926827e-24
3.96	9.76015372332e-25
3.98	5.41933623107e-25
4.0	2.9998982592e-25
4.02	1.65553410907e-25
4.04	9.1083791921e-26
4.06	4.99592162746e-26
4.08	2.7318814925e-26
4.1	1.48929248271e-26
4.12	8.09413076398e-27
4.14	4.38563703516e-27
4.16	2.36901372108e-27
4.18	1.27577784534e-27
4.2	6.84944356712e-28
4.22	3.66613495226e-28
4.24	1.95629653226e-28
4.26	1.04072063226e-28
4.28	5.51959285372e-29
4.3	2.91845820693e-29
4.32	1.53841541469e-29
4.34	8.08476924223e-30
4.36	4.23580195129e-30
4.38	2.21247220419e-30
4.4	1.15211095589e-30
4.42	5.98115752325e-31
4.44	3.09564226582e-31
4.46	1.59731668836e-31
4.48	8.21686523378e-32
4.5	4.21401726065e-32
4.52	2.15457493436e-32
4.54	1.09825244078e-32
4.56	5.58107893343e-33
4.58	2.82754611794e-33
4.6	1.42816012575e-33
4.62	7.19150706662e-34
4.64	3.61026306109e-34
4.66	1.80689883174e-34
4.68	9.01581522871e-35
4.7	4.48489692609e-35
4.72	2.22421286617e-35
4.74	1.09970644052e-35
4.76	5.42068091658e-36
4.78	2.66383726659e-36
4.8	1.3050838738e-36
4.82	6.37450045397e-37
4.84	3.10406639176e-37
4.86	1.50692996959e-37
4.88	7.29344095748e-38
4.9	3.51924347748e-38
4.92	1.69294833952e-38
4.94	8.11924696773e-39
4.96	3.88208962125e-39
4.98	1.85051762439e-39
5.0	8.79425105758e-40
