# mass number (A) = 16
# number of protons (Z) = 8
#relative orbital quantum number l = 0
# k (1/fm)	total two_body (fm^3)
4.32	1.20782381191e-21
4.34	7.33915160975e-22
4.36	4.44852819453e-22
4.38	2.68977137753e-22
4.4	1.62234506653e-22
4.42	9.76113342536e-23
4.44	5.85850388209e-23
4.46	3.50754257313e-23
4.48	2.09483215892e-23
4.5	1.24803239538e-23
4.52	7.4170826467e-24
4.54	4.39715015891e-24
4.56	2.6004031006e-24
4.58	1.5340571242e-24
4.6	9.02763810944e-25
4.62	5.29954731904e-25
4.64	3.10338530111e-25
4.66	1.81286380981e-25
4.68	1.05639777238e-25
4.7	6.14077025355e-26
4.72	3.56083255413e-26
4.74	2.05974679508e-26
4.76	1.1885294575e-26
4.78	6.84132371086e-27
4.8	3.9283000221e-27
4.82	2.25010982994e-27
4.84	1.28569388978e-27
4.86	7.3283545494e-28
4.88	4.16687647444e-28
4.9	2.36347095385e-28
4.92	1.33729009577e-28
4.94	7.54808749647e-29
4.96	4.24995550325e-29
4.98	2.38708683696e-29
5.0	1.33748415658e-29
