# mass number (A) = 27
# number of protons (Z) = 13
#relative orbital quantum number l = 2
# k (1/fm)	relative two_body (fm^3)
1.14	0.142035998485
1.15	0.136154386933
1.16	0.130394792224
1.17	0.124763337459
1.18	0.119265415257
1.19	0.113905707933
1.2	0.108688209993
1.21	0.103616252658
1.22	0.0986925301485
1.23	0.093919127462
1.24	0.0892975493688
1.25	0.0848287503918
1.26	0.0805131655205
1.27	0.0763507414346
1.28	0.072340968022
1.29	0.0684829099892
1.3	0.0647752383776
1.31	0.0612162618114
1.32	0.0578039573196
1.33	0.0545360005871
1.34	0.0514097955065
1.35	0.0484225029151
1.36	0.0455710684149
1.37	0.0428522491905
1.38	0.0402626397492
1.39	0.0377986965219
1.4	0.0354567612766
1.41	0.0332330833061
1.42	0.0311238403627
1.43	0.0291251583242
1.44	0.0272331295824
1.45	0.0254438301576
1.46	0.0237533355455
1.47	0.0221577353152
1.48	0.020653146481
1.49	0.0192357256754
1.5	0.0179016801578
1.51	0.0166472776975
1.52	0.0154688553716
1.53	0.0143628273236
1.54	0.013325691529
1.55	0.0123540356189
1.56	0.0114445418103
1.57	0.0105939909962
1.58	0.0097992660471
1.59	0.00905735437578
1.6	0.0083653498186
1.61	0.00772045388303
1.62	0.00711997641315
1.63	0.00656133572178
1.64	0.00604205823736
1.65	0.00555977771191
1.66	0.00511223403461
1.67	0.0046972716938
1.68	0.00431283792801
1.69	0.00395698060482
1.7	0.00362784586406
1.71	0.00332367555969
1.72	0.00304280453276
1.73	0.00278365774529
1.74	0.00254474730315
1.75	0.00232466939375
1.76	0.0021221011621
1.77	0.00193579754714
1.78	0.001764588098
1.79	0.001607373788
1.8	0.00146312384262
1.81	0.00133087259566
1.82	0.0012097163863
1.83	0.00109881050833
1.84	0.000997366221124
1.85	0.000904647830816
1.86	0.000819969848703
1.87	0.000742694232771
1.88	0.000672227717153
1.89	0.000608019233317
1.9	0.000549557425868
1.91	0.000496368264979
1.92	0.000448012756762
1.93	0.000404084752153
1.94	0.000364208854292
1.95	0.000328038423862
1.96	0.000295253681307
1.97	0.000265559904501
1.98	0.000238685720023
1.99	0.000214381485902
2.0	0.000192417763441
2.01	0.000172583875485
2.02	0.000154686548357
2.03	0.000138548634503
2.04	0.00012400791283
2.05	0.000110915963592
2.06	9.91371146923e-05
2.07	8.85474561897e-05
2.08	7.90339198407e-05
2.09	7.04934205048e-05
2.1	6.28320562838e-05
2.11	5.59643643189e-05
2.12	4.98126292272e-05
2.13	4.43062412392e-05
2.14	3.93811011786e-05
2.15	3.49790695157e-05
2.16	3.10474568253e-05
2.17	2.75385530746e-05
2.18	2.44091932766e-05
2.19	2.1620357145e-05
2.2	1.91368004969e-05
2.21	1.69267162538e-05
2.22	1.49614230023e-05
2.23	1.32150791764e-05
2.24	1.16644210314e-05
2.25	1.02885226795e-05
2.26	9.06857655661e-06
2.27	7.98769278613e-06
2.28	7.03071600005e-06
2.29	6.18405826613e-06
2.3	5.43554685738e-06
2.31	4.7742856828e-06
2.32	4.19052927734e-06
2.33	3.67556832483e-06
2.34	3.22162575898e-06
2.35	2.82176255616e-06
2.36	2.46979239742e-06
2.37	2.16020443858e-06
2.38	1.88809348395e-06
2.39	1.64909691359e-06
2.4	1.43933776406e-06
2.41	1.25537341036e-06
2.42	1.09414934055e-06
2.43	9.52957556363e-07
2.44	8.29399170997e-07
2.45	7.21350811586e-07
2.46	6.26934466723e-07
2.47	5.44490450374e-07
2.48	4.72553182027e-07
2.49	4.09829509258e-07
2.5	3.55179323264e-07
2.51	3.07598240342e-07
2.52	2.66202142925e-07
2.53	2.30213392796e-07
2.54	1.98948546512e-07
2.55	1.71807419032e-07
2.56	1.48263356178e-07
2.57	1.27854589941e-07
2.58	1.1017656282e-07
2.59	9.48751185484e-08
2.6	8.16404666921e-08
2.61	7.0201837834e-08
2.62	6.03227544432e-08
2.63	5.17968501413e-08
2.64	4.44441769769e-08
2.65	3.81079465646e-08
2.66	3.2651656597e-08
2.67	2.79565593424e-08
2.68	2.39194333462e-08
2.69	2.04506237048e-08
2.7	1.74723200219e-08
2.71	1.49170445146e-08
2.72	1.27263257597e-08
2.73	1.084953628e-08
2.74	9.24287459862e-09
2.75	7.86847456595e-09
2.76	6.69362670977e-09
2.77	5.6900980968e-09
2.78	4.83353874659e-09
2.79	4.1029640225e-09
2.8	3.48030365696e-09
2.81	2.95000916492e-09
2.82	2.49871237475e-09
2.83	2.11492867112e-09
2.84	1.78879931273e-09
2.85	1.51186786801e-09
2.86	1.27688641474e-09
2.87	1.07764768203e-09
2.88	9.08839783955e-10
2.89	7.65920609888e-10
2.9	6.45009302421e-10
2.91	5.42792576963e-10
2.92	4.56443920767e-10
2.93	3.83553958926e-10
2.94	3.22070494103e-10
2.95	2.7024691914e-10
2.96	2.26597870337e-10
2.97	1.8986113683e-10
2.98	1.58964970741e-10
2.99	1.3300005562e-10
3.0	1.11195489347e-10
#normalisation = 0.161439127542
#sigma**2 n(k)k**2 = 0.142439683647
#kurtosis n(k)k**2 = 3.35323923814
#skewness n(k)k**2 = 2.17783284685
